"species"	"site"	"season"	"count"
"7"	"74"	"8"	NA
"8"	"74"	"8"	NA
"9"	"74"	"8"	NA
"10"	"74"	"8"	NA
"1"	"75"	"8"	2
"2"	"75"	"8"	0
"3"	"75"	"8"	0
"4"	"75"	"8"	2
"5"	"75"	"8"	0
"6"	"75"	"8"	0
"7"	"75"	"8"	4
"8"	"75"	"8"	0
"9"	"75"	"8"	1
"10"	"75"	"8"	3
"1"	"76"	"8"	NA
"2"	"76"	"8"	NA
"3"	"76"	"8"	NA
"4"	"76"	"8"	NA
"5"	"76"	"8"	NA
"6"	"76"	"8"	NA
"7"	"76"	"8"	NA
"8"	"76"	"8"	NA
"9"	"76"	"8"	NA
"10"	"76"	"8"	NA
"1"	"77"	"8"	0
"2"	"77"	"8"	0
"3"	"77"	"8"	0
"4"	"77"	"8"	0
"5"	"77"	"8"	0
"6"	"77"	"8"	0
"7"	"77"	"8"	8
"8"	"77"	"8"	7
"9"	"77"	"8"	0
"10"	"77"	"8"	15
"1"	"78"	"8"	1
"2"	"78"	"8"	0
"3"	"78"	"8"	0
"4"	"78"	"8"	1
"5"	"78"	"8"	0
"6"	"78"	"8"	0
"7"	"78"	"8"	9
"8"	"78"	"8"	5
"9"	"78"	"8"	11
"10"	"78"	"8"	14
"1"	"79"	"8"	NA
"2"	"79"	"8"	NA
"3"	"79"	"8"	NA
"4"	"79"	"8"	NA
"5"	"79"	"8"	NA
"6"	"79"	"8"	NA
"7"	"79"	"8"	NA
"8"	"79"	"8"	NA
"9"	"79"	"8"	NA
"10"	"79"	"8"	NA
"1"	"80"	"8"	1
"2"	"80"	"8"	6
"3"	"80"	"8"	6
"4"	"80"	"8"	28
"5"	"80"	"8"	3
"6"	"80"	"8"	1
"7"	"80"	"8"	0
"8"	"80"	"8"	0
"9"	"80"	"8"	0
"10"	"80"	"8"	0
"1"	"81"	"8"	0
"2"	"81"	"8"	0
"3"	"81"	"8"	0
"4"	"81"	"8"	1
"5"	"81"	"8"	0
"6"	"81"	"8"	0
"7"	"81"	"8"	13
"8"	"81"	"8"	3
"9"	"81"	"8"	1
"10"	"81"	"8"	4
"1"	"82"	"8"	0
"2"	"82"	"8"	0
"3"	"82"	"8"	0
"4"	"82"	"8"	0
"5"	"82"	"8"	0
"6"	"82"	"8"	0
"7"	"82"	"8"	0
"8"	"82"	"8"	5
"9"	"82"	"8"	0
"10"	"82"	"8"	4
"1"	"83"	"8"	NA
"2"	"83"	"8"	NA
"3"	"83"	"8"	NA
"4"	"83"	"8"	NA
"5"	"83"	"8"	NA
"6"	"83"	"8"	NA
"7"	"83"	"8"	NA
"8"	"83"	"8"	NA
"9"	"83"	"8"	NA
"10"	"83"	"8"	NA
"1"	"84"	"8"	1
"2"	"84"	"8"	0
"3"	"84"	"8"	8
"4"	"84"	"8"	8
"5"	"84"	"8"	1
"6"	"84"	"8"	0
"7"	"84"	"8"	0
"8"	"84"	"8"	0
"9"	"84"	"8"	0
"10"	"84"	"8"	0
"1"	"85"	"8"	8
"2"	"85"	"8"	22
"3"	"85"	"8"	11
"4"	"85"	"8"	1
"5"	"85"	"8"	0
"6"	"85"	"8"	0
"7"	"85"	"8"	0
"8"	"85"	"8"	0
"9"	"85"	"8"	0
"10"	"85"	"8"	0
"1"	"86"	"8"	0
"2"	"86"	"8"	0
"3"	"86"	"8"	0
"4"	"86"	"8"	0
"5"	"86"	"8"	0
"6"	"86"	"8"	0
"7"	"86"	"8"	0
"8"	"86"	"8"	0
"9"	"86"	"8"	0
"10"	"86"	"8"	0
"1"	"87"	"8"	0
"2"	"87"	"8"	0
"3"	"87"	"8"	0
"4"	"87"	"8"	0
"5"	"87"	"8"	0
"6"	"87"	"8"	0
"7"	"87"	"8"	0
"8"	"87"	"8"	0
"9"	"87"	"8"	0
"10"	"87"	"8"	0
"1"	"88"	"8"	6
"2"	"88"	"8"	1
"3"	"88"	"8"	0
"4"	"88"	"8"	1
"5"	"88"	"8"	0
"6"	"88"	"8"	0
"7"	"88"	"8"	2
"8"	"88"	"8"	0
"9"	"88"	"8"	0
"10"	"88"	"8"	3
"1"	"89"	"8"	4
"2"	"89"	"8"	13
"3"	"89"	"8"	1
"4"	"89"	"8"	16
"5"	"89"	"8"	0
"6"	"89"	"8"	0
"7"	"89"	"8"	0
"8"	"89"	"8"	1
"9"	"89"	"8"	1
"10"	"89"	"8"	2
"1"	"90"	"8"	2
"2"	"90"	"8"	5
"3"	"90"	"8"	8
"4"	"90"	"8"	4
"5"	"90"	"8"	0
"6"	"90"	"8"	0
"7"	"90"	"8"	1
"8"	"90"	"8"	0
"9"	"90"	"8"	0
"10"	"90"	"8"	0
"1"	"91"	"8"	1
"2"	"91"	"8"	1
"3"	"91"	"8"	0
"4"	"91"	"8"	0
"5"	"91"	"8"	0
"6"	"91"	"8"	0
"7"	"91"	"8"	0
"8"	"91"	"8"	1
"9"	"91"	"8"	0
"10"	"91"	"8"	0
"1"	"92"	"8"	1
"2"	"92"	"8"	1
"3"	"92"	"8"	0
"4"	"92"	"8"	0
"5"	"92"	"8"	0
"6"	"92"	"8"	0
"7"	"92"	"8"	0
"8"	"92"	"8"	0
"9"	"92"	"8"	0
"10"	"92"	"8"	0
"1"	"93"	"8"	0
"2"	"93"	"8"	9
"3"	"93"	"8"	5
"4"	"93"	"8"	3
"5"	"93"	"8"	0
"6"	"93"	"8"	0
"7"	"93"	"8"	0
"8"	"93"	"8"	3
"9"	"93"	"8"	0
"10"	"93"	"8"	0
"1"	"94"	"8"	0
"2"	"94"	"8"	1
"3"	"94"	"8"	2
"4"	"94"	"8"	3
"5"	"94"	"8"	0
"6"	"94"	"8"	2
"7"	"94"	"8"	0
"8"	"94"	"8"	0
"9"	"94"	"8"	0
"10"	"94"	"8"	0
"1"	"95"	"8"	0
"2"	"95"	"8"	0
"3"	"95"	"8"	1
"4"	"95"	"8"	2
"5"	"95"	"8"	0
"6"	"95"	"8"	0
"7"	"95"	"8"	2
"8"	"95"	"8"	1
"9"	"95"	"8"	3
"10"	"95"	"8"	3
"1"	"96"	"8"	NA
"2"	"96"	"8"	NA
"3"	"96"	"8"	NA
"4"	"96"	"8"	NA
"5"	"96"	"8"	NA
"6"	"96"	"8"	NA
"7"	"96"	"8"	NA
"8"	"96"	"8"	NA
"9"	"96"	"8"	NA
"10"	"96"	"8"	NA
"1"	"97"	"8"	0
"2"	"97"	"8"	1
"3"	"97"	"8"	2
"4"	"97"	"8"	4
"5"	"97"	"8"	0
"6"	"97"	"8"	0
"7"	"97"	"8"	0
"8"	"97"	"8"	0
"9"	"97"	"8"	0
"10"	"97"	"8"	0
"1"	"98"	"8"	NA
"2"	"98"	"8"	NA
"3"	"98"	"8"	NA
"4"	"98"	"8"	NA
"5"	"98"	"8"	NA
"6"	"98"	"8"	NA
"7"	"98"	"8"	NA
"8"	"98"	"8"	NA
"9"	"98"	"8"	NA
"10"	"98"	"8"	NA
"1"	"99"	"8"	0
"2"	"99"	"8"	0
"3"	"99"	"8"	0
"4"	"99"	"8"	0
"5"	"99"	"8"	0
"6"	"99"	"8"	0
"7"	"99"	"8"	0
"8"	"99"	"8"	0
"9"	"99"	"8"	0
"10"	"99"	"8"	2
"1"	"100"	"8"	2
"2"	"100"	"8"	1
"3"	"100"	"8"	2
"4"	"100"	"8"	7
"5"	"100"	"8"	0
"6"	"100"	"8"	0
"7"	"100"	"8"	0
"8"	"100"	"8"	0
"9"	"100"	"8"	0
"10"	"100"	"8"	0
"1"	"1"	"9"	0
"2"	"1"	"9"	0
"3"	"1"	"9"	0
"4"	"1"	"9"	0
"5"	"1"	"9"	0
"6"	"1"	"9"	0
"7"	"1"	"9"	0
"8"	"1"	"9"	18
"9"	"1"	"9"	0
"10"	"1"	"9"	12
"1"	"2"	"9"	0
"2"	"2"	"9"	0
"3"	"2"	"9"	0
"4"	"2"	"9"	0
"5"	"2"	"9"	0
"6"	"2"	"9"	0
"7"	"2"	"9"	0
"8"	"2"	"9"	23
"9"	"2"	"9"	1
"10"	"2"	"9"	14
"1"	"3"	"9"	4
"2"	"3"	"9"	0
"3"	"3"	"9"	24
"4"	"3"	"9"	5
"5"	"3"	"9"	0
"6"	"3"	"9"	0
"7"	"3"	"9"	15
"8"	"3"	"9"	0
"9"	"3"	"9"	0
"10"	"3"	"9"	1
"1"	"4"	"9"	0
"2"	"4"	"9"	0
"3"	"4"	"9"	0
"4"	"4"	"9"	2
"5"	"4"	"9"	0
"6"	"4"	"9"	0
"7"	"4"	"9"	9
"8"	"4"	"9"	28
"9"	"4"	"9"	3
"10"	"4"	"9"	26
"1"	"5"	"9"	0
"2"	"5"	"9"	0
"3"	"5"	"9"	0
"4"	"5"	"9"	0
"5"	"5"	"9"	0
"6"	"5"	"9"	0
"7"	"5"	"9"	0
"8"	"5"	"9"	25
"9"	"5"	"9"	1
"10"	"5"	"9"	14
"1"	"6"	"9"	0
"2"	"6"	"9"	0
"3"	"6"	"9"	0
"4"	"6"	"9"	0
"5"	"6"	"9"	0
"6"	"6"	"9"	0
"7"	"6"	"9"	0
"8"	"6"	"9"	8
"9"	"6"	"9"	1
"10"	"6"	"9"	1
"1"	"7"	"9"	0
"2"	"7"	"9"	0
"3"	"7"	"9"	0
"4"	"7"	"9"	0
"5"	"7"	"9"	0
"6"	"7"	"9"	0
"7"	"7"	"9"	1
"8"	"7"	"9"	25
"9"	"7"	"9"	5
"10"	"7"	"9"	24
"1"	"8"	"9"	0
"2"	"8"	"9"	0
"3"	"8"	"9"	0
"4"	"8"	"9"	0
"5"	"8"	"9"	0
"6"	"8"	"9"	0
"7"	"8"	"9"	5
"8"	"8"	"9"	15
"9"	"8"	"9"	0
"10"	"8"	"9"	14
"1"	"9"	"9"	0
"2"	"9"	"9"	0
"3"	"9"	"9"	0
"4"	"9"	"9"	1
"5"	"9"	"9"	0
"6"	"9"	"9"	0
"7"	"9"	"9"	0
"8"	"9"	"9"	26
"9"	"9"	"9"	0
"10"	"9"	"9"	25
"1"	"10"	"9"	0
"2"	"10"	"9"	0
"3"	"10"	"9"	0
"4"	"10"	"9"	0
"5"	"10"	"9"	0
"6"	"10"	"9"	0
"7"	"10"	"9"	0
"8"	"10"	"9"	17
"9"	"10"	"9"	0
"10"	"10"	"9"	5
"1"	"11"	"9"	0
"2"	"11"	"9"	0
"3"	"11"	"9"	0
"4"	"11"	"9"	1
"5"	"11"	"9"	0
"6"	"11"	"9"	0
"7"	"11"	"9"	8
"8"	"11"	"9"	26
"9"	"11"	"9"	0
"10"	"11"	"9"	26
"1"	"12"	"9"	0
"2"	"12"	"9"	0
"3"	"12"	"9"	8
"4"	"12"	"9"	1
"5"	"12"	"9"	0
"6"	"12"	"9"	7
"7"	"12"	"9"	0
"8"	"12"	"9"	1
"9"	"12"	"9"	0
"10"	"12"	"9"	0
"1"	"13"	"9"	0
"2"	"13"	"9"	1
"3"	"13"	"9"	0
"4"	"13"	"9"	0
"5"	"13"	"9"	1
"6"	"13"	"9"	0
"7"	"13"	"9"	1
"8"	"13"	"9"	24
"9"	"13"	"9"	0
"10"	"13"	"9"	3
"1"	"14"	"9"	NA
"2"	"14"	"9"	NA
"3"	"14"	"9"	NA
"4"	"14"	"9"	NA
"5"	"14"	"9"	NA
"6"	"14"	"9"	NA
"7"	"14"	"9"	NA
"8"	"14"	"9"	NA
"9"	"14"	"9"	NA
"10"	"14"	"9"	NA
"1"	"15"	"9"	0
"2"	"15"	"9"	8
"3"	"15"	"9"	13
"4"	"15"	"9"	12
"5"	"15"	"9"	0
"6"	"15"	"9"	8
"7"	"15"	"9"	0
"8"	"15"	"9"	1
"9"	"15"	"9"	2
"10"	"15"	"9"	3
"1"	"16"	"9"	5
"2"	"16"	"9"	0
"3"	"16"	"9"	11
"4"	"16"	"9"	3
"5"	"16"	"9"	0
"6"	"16"	"9"	10
"7"	"16"	"9"	2
"8"	"16"	"9"	0
"9"	"16"	"9"	0
"10"	"16"	"9"	1
"1"	"17"	"9"	0
"2"	"17"	"9"	4
"3"	"17"	"9"	1
"4"	"17"	"9"	12
"5"	"17"	"9"	0
"6"	"17"	"9"	0
"7"	"17"	"9"	0
"8"	"17"	"9"	0
"9"	"17"	"9"	0
"10"	"17"	"9"	0
"1"	"18"	"9"	4
"2"	"18"	"9"	4
"3"	"18"	"9"	5
"4"	"18"	"9"	0
"5"	"18"	"9"	0
"6"	"18"	"9"	0
"7"	"18"	"9"	2
"8"	"18"	"9"	1
"9"	"18"	"9"	0
"10"	"18"	"9"	1
"1"	"19"	"9"	6
"2"	"19"	"9"	13
"3"	"19"	"9"	0
"4"	"19"	"9"	0
"5"	"19"	"9"	0
"6"	"19"	"9"	0
"7"	"19"	"9"	0
"8"	"19"	"9"	0
"9"	"19"	"9"	0
"10"	"19"	"9"	1
"1"	"20"	"9"	14
"2"	"20"	"9"	10
"3"	"20"	"9"	1
"4"	"20"	"9"	7
"5"	"20"	"9"	0
"6"	"20"	"9"	0
"7"	"20"	"9"	0
"8"	"20"	"9"	2
"9"	"20"	"9"	0
"10"	"20"	"9"	0
"1"	"21"	"9"	NA
"2"	"21"	"9"	NA
"3"	"21"	"9"	NA
"4"	"21"	"9"	NA
"5"	"21"	"9"	NA
"6"	"21"	"9"	NA
"7"	"21"	"9"	NA
"8"	"21"	"9"	NA
"9"	"21"	"9"	NA
"10"	"21"	"9"	NA
"1"	"22"	"9"	NA
"2"	"22"	"9"	NA
"3"	"22"	"9"	NA
"4"	"22"	"9"	NA
"5"	"22"	"9"	NA
"6"	"22"	"9"	NA
"7"	"22"	"9"	NA
"8"	"22"	"9"	NA
"9"	"22"	"9"	NA
"10"	"22"	"9"	NA
"1"	"23"	"9"	5
"2"	"23"	"9"	0
"3"	"23"	"9"	1
"4"	"23"	"9"	10
"5"	"23"	"9"	0
"6"	"23"	"9"	15
"7"	"23"	"9"	0
"8"	"23"	"9"	0
"9"	"23"	"9"	2
"10"	"23"	"9"	2
"1"	"24"	"9"	10
"2"	"24"	"9"	9
"3"	"24"	"9"	5
"4"	"24"	"9"	4
"5"	"24"	"9"	0
"6"	"24"	"9"	1
"7"	"24"	"9"	0
"8"	"24"	"9"	2
"9"	"24"	"9"	0
"10"	"24"	"9"	2
"1"	"25"	"9"	1
"2"	"25"	"9"	11
"3"	"25"	"9"	4
"4"	"25"	"9"	2
"5"	"25"	"9"	0
"6"	"25"	"9"	0
"7"	"25"	"9"	0
"8"	"25"	"9"	0
"9"	"25"	"9"	0
"10"	"25"	"9"	0
"1"	"26"	"9"	NA
"2"	"26"	"9"	NA
"3"	"26"	"9"	NA
"4"	"26"	"9"	NA
"5"	"26"	"9"	NA
"6"	"26"	"9"	NA
"7"	"26"	"9"	NA
"8"	"26"	"9"	NA
"9"	"26"	"9"	NA
"10"	"26"	"9"	NA
"1"	"27"	"9"	2
"2"	"27"	"9"	4
"3"	"27"	"9"	0
"4"	"27"	"9"	3
"5"	"27"	"9"	0
"6"	"27"	"9"	0
"7"	"27"	"9"	0
"8"	"27"	"9"	3
"9"	"27"	"9"	0
"10"	"27"	"9"	0
"1"	"28"	"9"	1
"2"	"28"	"9"	5
"3"	"28"	"9"	0
"4"	"28"	"9"	4
"5"	"28"	"9"	0
"6"	"28"	"9"	0
"7"	"28"	"9"	0
"8"	"28"	"9"	2
"9"	"28"	"9"	0
"10"	"28"	"9"	0
"1"	"29"	"9"	0
"2"	"29"	"9"	0
"3"	"29"	"9"	2
"4"	"29"	"9"	5
"5"	"29"	"9"	0
"6"	"29"	"9"	0
"7"	"29"	"9"	1
"8"	"29"	"9"	5
"9"	"29"	"9"	0
"10"	"29"	"9"	1
"1"	"30"	"9"	2
"2"	"30"	"9"	4
"3"	"30"	"9"	2
"4"	"30"	"9"	14
"5"	"30"	"9"	0
"6"	"30"	"9"	0
"7"	"30"	"9"	0
"8"	"30"	"9"	1
"9"	"30"	"9"	0
"10"	"30"	"9"	0
"1"	"31"	"9"	NA
"2"	"31"	"9"	NA
"3"	"31"	"9"	NA
"4"	"31"	"9"	NA
"5"	"31"	"9"	NA
"6"	"31"	"9"	NA
"7"	"31"	"9"	NA
"8"	"31"	"9"	NA
"9"	"31"	"9"	NA
"10"	"31"	"9"	NA
"1"	"32"	"9"	0
"2"	"32"	"9"	5
"3"	"32"	"9"	0
"4"	"32"	"9"	0
"5"	"32"	"9"	0
"6"	"32"	"9"	1
"7"	"32"	"9"	0
"8"	"32"	"9"	0
"9"	"32"	"9"	0
"10"	"32"	"9"	0
"1"	"33"	"9"	6
"2"	"33"	"9"	0
"3"	"33"	"9"	0
"4"	"33"	"9"	4
"5"	"33"	"9"	0
"6"	"33"	"9"	2
"7"	"33"	"9"	21
"8"	"33"	"9"	0
"9"	"33"	"9"	0
"10"	"33"	"9"	0
"1"	"34"	"9"	0
"2"	"34"	"9"	0
"3"	"34"	"9"	0
"4"	"34"	"9"	0
"5"	"34"	"9"	0
"6"	"34"	"9"	0
"7"	"34"	"9"	0
"8"	"34"	"9"	18
"9"	"34"	"9"	0
"10"	"34"	"9"	7
"1"	"35"	"9"	0
"2"	"35"	"9"	0
"3"	"35"	"9"	7
"4"	"35"	"9"	0
"5"	"35"	"9"	0
"6"	"35"	"9"	0
"7"	"35"	"9"	4
"8"	"35"	"9"	12
"9"	"35"	"9"	1
"10"	"35"	"9"	6
"1"	"36"	"9"	0
"2"	"36"	"9"	0
"3"	"36"	"9"	0
"4"	"36"	"9"	0
"5"	"36"	"9"	0
"6"	"36"	"9"	0
"7"	"36"	"9"	2
"8"	"36"	"9"	27
"9"	"36"	"9"	0
"10"	"36"	"9"	22
"1"	"37"	"9"	0
"2"	"37"	"9"	0
"3"	"37"	"9"	0
"4"	"37"	"9"	0
"5"	"37"	"9"	0
"6"	"37"	"9"	0
"7"	"37"	"9"	11
"8"	"37"	"9"	24
"9"	"37"	"9"	1
"10"	"37"	"9"	21
"1"	"38"	"9"	NA
"2"	"38"	"9"	NA
"3"	"38"	"9"	NA
"4"	"38"	"9"	NA
"5"	"38"	"9"	NA
"6"	"38"	"9"	NA
"7"	"38"	"9"	NA
"8"	"38"	"9"	NA
"9"	"38"	"9"	NA
"10"	"38"	"9"	NA
"1"	"39"	"9"	1
"2"	"39"	"9"	0
"3"	"39"	"9"	0
"4"	"39"	"9"	0
"5"	"39"	"9"	0
"6"	"39"	"9"	0
"7"	"39"	"9"	6
"8"	"39"	"9"	19
"9"	"39"	"9"	7
"10"	"39"	"9"	8
"1"	"40"	"9"	0
"2"	"40"	"9"	0
"3"	"40"	"9"	2
"4"	"40"	"9"	1
"5"	"40"	"9"	0
"6"	"40"	"9"	0
"7"	"40"	"9"	1
"8"	"40"	"9"	1
"9"	"40"	"9"	2
"10"	"40"	"9"	2
"1"	"41"	"9"	0
"2"	"41"	"9"	0
"3"	"41"	"9"	0
"4"	"41"	"9"	0
"5"	"41"	"9"	0
"6"	"41"	"9"	0
"7"	"41"	"9"	0
"8"	"41"	"9"	7
"9"	"41"	"9"	9
"10"	"41"	"9"	9
"1"	"42"	"9"	1
"2"	"42"	"9"	0
"3"	"42"	"9"	2
"4"	"42"	"9"	0
"5"	"42"	"9"	0
"6"	"42"	"9"	0
"7"	"42"	"9"	9
"8"	"42"	"9"	4
"9"	"42"	"9"	9
"10"	"42"	"9"	9
"1"	"43"	"9"	1
"2"	"43"	"9"	0
"3"	"43"	"9"	0
"4"	"43"	"9"	0
"5"	"43"	"9"	0
"6"	"43"	"9"	0
"7"	"43"	"9"	0
"8"	"43"	"9"	0
"9"	"43"	"9"	0
"10"	"43"	"9"	0
"1"	"44"	"9"	1
"2"	"44"	"9"	0
"3"	"44"	"9"	1
"4"	"44"	"9"	1
"5"	"44"	"9"	0
"6"	"44"	"9"	0
"7"	"44"	"9"	2
"8"	"44"	"9"	27
"9"	"44"	"9"	5
"10"	"44"	"9"	19
"1"	"45"	"9"	0
"2"	"45"	"9"	0
"3"	"45"	"9"	0
"4"	"45"	"9"	0
"5"	"45"	"9"	0
"6"	"45"	"9"	0
"7"	"45"	"9"	0
"8"	"45"	"9"	24
"9"	"45"	"9"	0
"10"	"45"	"9"	12
"1"	"46"	"9"	4
"2"	"46"	"9"	8
"3"	"46"	"9"	16
"4"	"46"	"9"	0
"5"	"46"	"9"	0
"6"	"46"	"9"	0
"7"	"46"	"9"	6
"8"	"46"	"9"	2
"9"	"46"	"9"	0
"10"	"46"	"9"	0
"1"	"47"	"9"	0
"2"	"47"	"9"	0
"3"	"47"	"9"	3
"4"	"47"	"9"	2
"5"	"47"	"9"	0
"6"	"47"	"9"	0
"7"	"47"	"9"	0
"8"	"47"	"9"	18
"9"	"47"	"9"	0
"10"	"47"	"9"	4
"1"	"48"	"9"	0
"2"	"48"	"9"	0
"3"	"48"	"9"	2
"4"	"48"	"9"	0
"5"	"48"	"9"	0
"6"	"48"	"9"	0
"7"	"48"	"9"	0
"8"	"48"	"9"	0
"9"	"48"	"9"	0
"10"	"48"	"9"	0
"1"	"49"	"9"	3
"2"	"49"	"9"	0
"3"	"49"	"9"	0
"4"	"49"	"9"	1
"5"	"49"	"9"	1
"6"	"49"	"9"	0
"7"	"49"	"9"	0
"8"	"49"	"9"	21
"9"	"49"	"9"	2
"10"	"49"	"9"	2
"1"	"50"	"9"	0
"2"	"50"	"9"	0
"3"	"50"	"9"	1
"4"	"50"	"9"	2
"5"	"50"	"9"	0
"6"	"50"	"9"	0
"7"	"50"	"9"	0
"8"	"50"	"9"	1
"9"	"50"	"9"	1
"10"	"50"	"9"	1
"1"	"51"	"9"	0
"2"	"51"	"9"	1
"3"	"51"	"9"	6
"4"	"51"	"9"	3
"5"	"51"	"9"	0
"6"	"51"	"9"	0
"7"	"51"	"9"	0
"8"	"51"	"9"	0
"9"	"51"	"9"	3
"10"	"51"	"9"	3
"1"	"52"	"9"	5
"2"	"52"	"9"	0
"3"	"52"	"9"	12
"4"	"52"	"9"	1
"5"	"52"	"9"	0
"6"	"52"	"9"	7
"7"	"52"	"9"	0
"8"	"52"	"9"	1
"9"	"52"	"9"	3
"10"	"52"	"9"	3
"1"	"53"	"9"	1
"2"	"53"	"9"	0
"3"	"53"	"9"	11
"4"	"53"	"9"	0
"5"	"53"	"9"	0
"6"	"53"	"9"	12
"7"	"53"	"9"	9
"8"	"53"	"9"	0
"9"	"53"	"9"	0
"10"	"53"	"9"	5
"1"	"54"	"9"	2
"2"	"54"	"9"	2
"3"	"54"	"9"	7
"4"	"54"	"9"	11
"5"	"54"	"9"	0
"6"	"54"	"9"	5
"7"	"54"	"9"	4
"8"	"54"	"9"	1
"9"	"54"	"9"	0
"10"	"54"	"9"	0
"1"	"55"	"9"	0
"2"	"55"	"9"	7
"3"	"55"	"9"	0
"4"	"55"	"9"	1
"5"	"55"	"9"	0
"6"	"55"	"9"	0
"7"	"55"	"9"	0
"8"	"55"	"9"	0
"9"	"55"	"9"	0
"10"	"55"	"9"	0
"1"	"56"	"9"	0
"2"	"56"	"9"	0
"3"	"56"	"9"	2
"4"	"56"	"9"	5
"5"	"56"	"9"	0
"6"	"56"	"9"	0
"7"	"56"	"9"	1
"8"	"56"	"9"	4
"9"	"56"	"9"	0
"10"	"56"	"9"	0
"1"	"57"	"9"	0
"2"	"57"	"9"	6
"3"	"57"	"9"	0
"4"	"57"	"9"	1
"5"	"57"	"9"	0
"6"	"57"	"9"	0
"7"	"57"	"9"	0
"8"	"57"	"9"	1
"9"	"57"	"9"	0
"10"	"57"	"9"	0
"1"	"58"	"9"	2
"2"	"58"	"9"	0
"3"	"58"	"9"	0
"4"	"58"	"9"	2
"5"	"58"	"9"	0
"6"	"58"	"9"	0
"7"	"58"	"9"	0
"8"	"58"	"9"	28
"9"	"58"	"9"	0
"10"	"58"	"9"	21
"1"	"59"	"9"	5
"2"	"59"	"9"	0
"3"	"59"	"9"	0
"4"	"59"	"9"	2
"5"	"59"	"9"	0
"6"	"59"	"9"	0
"7"	"59"	"9"	7
"8"	"59"	"9"	0
"9"	"59"	"9"	3
"10"	"59"	"9"	3
"1"	"60"	"9"	0
"2"	"60"	"9"	0
"3"	"60"	"9"	14
"4"	"60"	"9"	11
"5"	"60"	"9"	2
"6"	"60"	"9"	0
"7"	"60"	"9"	1
"8"	"60"	"9"	4
"9"	"60"	"9"	0
"10"	"60"	"9"	0
"1"	"61"	"9"	0
"2"	"61"	"9"	0
"3"	"61"	"9"	4
"4"	"61"	"9"	4
"5"	"61"	"9"	0
"6"	"61"	"9"	0
"7"	"61"	"9"	0
"8"	"61"	"9"	2
"9"	"61"	"9"	2
"10"	"61"	"9"	2
"1"	"62"	"9"	1
"2"	"62"	"9"	2
"3"	"62"	"9"	0
"4"	"62"	"9"	14
"5"	"62"	"9"	0
"6"	"62"	"9"	0
"7"	"62"	"9"	0
"8"	"62"	"9"	1
"9"	"62"	"9"	0
"10"	"62"	"9"	1
"1"	"63"	"9"	6
"2"	"63"	"9"	0
"3"	"63"	"9"	9
"4"	"63"	"9"	2
"5"	"63"	"9"	0
"6"	"63"	"9"	0
"7"	"63"	"9"	0
"8"	"63"	"9"	0
"9"	"63"	"9"	0
"10"	"63"	"9"	0
"1"	"64"	"9"	10
"2"	"64"	"9"	0
"3"	"64"	"9"	3
"4"	"64"	"9"	5
"5"	"64"	"9"	0
"6"	"64"	"9"	0
"7"	"64"	"9"	5
"8"	"64"	"9"	0
"9"	"64"	"9"	0
"10"	"64"	"9"	0
"1"	"65"	"9"	0
"2"	"65"	"9"	2
"3"	"65"	"9"	13
"4"	"65"	"9"	12
"5"	"65"	"9"	0
"6"	"65"	"9"	0
"7"	"65"	"9"	1
"8"	"65"	"9"	2
"9"	"65"	"9"	0
"10"	"65"	"9"	0
"1"	"66"	"9"	1
"2"	"66"	"9"	0
"3"	"66"	"9"	0
"4"	"66"	"9"	2
"5"	"66"	"9"	0
"6"	"66"	"9"	1
"7"	"66"	"9"	0
"8"	"66"	"9"	5
"9"	"66"	"9"	0
"10"	"66"	"9"	0
"1"	"67"	"9"	2
"2"	"67"	"9"	3
"3"	"67"	"9"	5
"4"	"67"	"9"	4
"5"	"67"	"9"	0
"6"	"67"	"9"	0
"7"	"67"	"9"	0
"8"	"67"	"9"	1
"9"	"67"	"9"	0
"10"	"67"	"9"	0
"1"	"68"	"9"	0
"2"	"68"	"9"	3
"3"	"68"	"9"	0
"4"	"68"	"9"	3
"5"	"68"	"9"	0
"6"	"68"	"9"	0
"7"	"68"	"9"	0
"8"	"68"	"9"	1
"9"	"68"	"9"	0
"10"	"68"	"9"	0
"1"	"69"	"9"	0
"2"	"69"	"9"	0
"3"	"69"	"9"	7
"4"	"69"	"9"	1
"5"	"69"	"9"	0
"6"	"69"	"9"	0
"7"	"69"	"9"	0
"8"	"69"	"9"	1
"9"	"69"	"9"	0
"10"	"69"	"9"	0
"1"	"70"	"9"	0
"2"	"70"	"9"	0
"3"	"70"	"9"	0
"4"	"70"	"9"	0
"5"	"70"	"9"	0
"6"	"70"	"9"	0
"7"	"70"	"9"	0
"8"	"70"	"9"	19
"9"	"70"	"9"	0
"10"	"70"	"9"	14
"1"	"71"	"9"	0
"2"	"71"	"9"	0
"3"	"71"	"9"	0
"4"	"71"	"9"	5
"5"	"71"	"9"	0
"6"	"71"	"9"	0
"7"	"71"	"9"	15
"8"	"71"	"9"	10
"9"	"71"	"9"	0
"10"	"71"	"9"	1
"1"	"72"	"9"	0
"2"	"72"	"9"	0
"3"	"72"	"9"	0
"4"	"72"	"9"	0
"5"	"72"	"9"	0
"6"	"72"	"9"	0
"7"	"72"	"9"	0
"8"	"72"	"9"	5
"9"	"72"	"9"	0
"10"	"72"	"9"	0
"1"	"73"	"9"	0
"2"	"73"	"9"	0
"3"	"73"	"9"	2
"4"	"73"	"9"	3
"5"	"73"	"9"	0
"6"	"73"	"9"	0
